locus	transcript	exp	obs
12:40740603	ENST00000298910	1.6061e-01	0
12:40740604	ENST00000298910	8.7997e-02	0
12:40740605	ENST00000298910	2.9384e-01	1
12:40740606	ENST00000298910	2.4224e-01	0
12:40740608	ENST00000298910	2.0530e-01	1
12:40740609	ENST00000298910	1.8753e-01	0
12:40740610	ENST00000298910	8.7104e-02	0
12:40740611	ENST00000298910	2.9307e-01	0
12:40740612	ENST00000298910	1.6009e-01	0
12:40740614	ENST00000298910	1.4627e-01	0
12:40740615	ENST00000298910	2.8550e-01	0
12:40740617	ENST00000298910	1.0355e-01	0
12:40740618	ENST00000298910	1.1615e-01	0
12:40740620	ENST00000298910	2.1108e-01	1
12:40740621	ENST00000298910	1.1869e-01	0
12:40740622	ENST00000298910	5.7686e-02	0
12:40740623	ENST00000298910	2.1324e-01	0
12:40740624	ENST00000298910	3.6332e-01	0
12:40740626	ENST00000298910	5.8029e-02	0
12:40740627	ENST00000298910	8.2804e-02	0
12:40740628	ENST00000298910	4.3525e-02	0
12:40740629	ENST00000298910	1.0276e-01	0
12:40740630	ENST00000298910	1.4701e-01	0
12:40740632	ENST00000298910	2.6213e-01	0
12:40740633	ENST00000298910	1.1040e-01	0
12:40740635	ENST00000298910	1.4701e-01	0
12:40740636	ENST00000298910	2.8550e-01	1
12:40740638	ENST00000298910	2.0530e-01	0
12:40740639	ENST00000298910	1.4327e-01	0
12:40740640	ENST00000298910	1.0639e-01	0
12:40740641	ENST00000298910	3.1294e-01	0
12:40740642	ENST00000298910	2.1108e-01	0
12:40740643	ENST00000298910	3.6659e-02	0
12:40740644	ENST00000298910	5.8029e-02	0
12:40740645	ENST00000298910	1.1587e-01	0
12:40740646	ENST00000298910	8.9156e-02	0
12:40740647	ENST00000298910	1.4327e-01	0
12:40740648	ENST00000298910	2.9307e-01	0
12:40740650	ENST00000298910	1.6009e-01	0
12:40740651	ENST00000298910	2.6213e-01	2
12:40740653	ENST00000298910	1.7026e-01	0
12:40740654	ENST00000298910	2.5657e-01	0
12:40740656	ENST00000298910	2.5108e-01	1
12:40740657	ENST00000298910	3.6003e-01	1
12:40740659	ENST00000298910	1.0277e-01	0
12:40740660	ENST00000298910	2.3435e-01	0
12:40740661	ENST00000298910	4.2712e-02	0
12:40740662	ENST00000298910	2.0917e-01	1
12:40740663	ENST00000298910	2.8550e-01	0
12:40740664	ENST00000298910	1.0277e-01	0
12:40740665	ENST00000298910	2.5975e-01	0
12:40740666	ENST00000298910	1.6490e-01	0
12:40740668	ENST00000298910	1.8064e-01	0
12:40740669	ENST00000298910	1.0879e-01	0
12:40740670	ENST00000298910	8.6719e-02	0
12:40740671	ENST00000298910	2.9224e-01	0
12:40740672	ENST00000298910	3.5804e-01	0
12:40740674	ENST00000298910	5.6861e-02	0
12:40740675	ENST00000298910	1.1354e-01	0
12:40740676	ENST00000298910	8.7361e-02	0
12:40740677	ENST00000298910	8.2988e-02	0
12:40740678	ENST00000298910	1.2506e-01	0
12:40740679	ENST00000298910	1.0069e-01	0
12:40740680	ENST00000298910	1.5500e-01	0
12:40740681	ENST00000298910	1.1492e-01	1
12:40740682	ENST00000298910	4.1731e-02	0
12:40740683	ENST00000298910	2.4841e-01	0
12:40740684	ENST00000298910	2.0646e-01	1
12:40740686	ENST00000298910	5.6182e-02	1
12:40740687	ENST00000298910	2.0436e-01	1
12:40740688	ENST00000298910	8.4332e-02	0
12:40740689	ENST00000298910	1.5301e-01	1
12:40740690	ENST00000298910	1.0621e-01	0
12:40740691	ENST00000298910	9.8218e-02	1
12:40740692	ENST00000298910	1.5402e-01	0
12:40740693	ENST00000298910	1.1345e-01	1
12:40740694	ENST00000298910	5.5136e-02	0
12:40740695	ENST00000298910	1.9623e-01	1
12:40740696	ENST00000298910	1.7924e-01	0
12:40740697	ENST00000298910	8.3254e-02	0
12:40740698	ENST00000298910	1.5201e-01	0
12:40740699	ENST00000298910	9.8976e-02	0
12:40740700	ENST00000298910	5.3297e-02	0
12:40740701	ENST00000298910	5.3297e-02	1
12:40740702	ENST00000298910	7.9144e-02	0
12:40740703	ENST00000298910	4.1385e-02	0
12:40740704	ENST00000298910	1.7520e-01	0
12:40740705	ENST00000298910	9.8976e-02	0
12:40740706	ENST00000298910	5.5464e-02	0
12:40740707	ENST00000298910	2.0038e-01	0
12:40740708	ENST00000298910	2.7103e-01	0
12:40740709	ENST00000298910	1.1753e-01	0
12:40740710	ENST00000298910	1.0100e-01	0
12:40740711	ENST00000298910	1.2747e-01	0
12:40740712	ENST00000298910	4.6448e-02	0
12:40740713	ENST00000298910	2.0441e-01	0
12:40740714	ENST00000298910	2.4186e-01	1
12:40740716	ENST00000298910	9.1740e-02	0
12:40740717	ENST00000298910	1.1188e-01	0
12:40740718	ENST00000298910	5.2564e-02	0
12:40740719	ENST00000298910	5.2564e-02	0
12:40740720	ENST00000298910	7.7483e-02	0
12:40740721	ENST00000298910	4.0728e-02	0
12:40740722	ENST00000298910	3.3997e-01	0
12:40740723	ENST00000298910	2.3494e-01	0
12:40740725	ENST00000298910	1.9954e-01	1
12:40742211	ENST00000298910	1.8583e-01	0
12:40742212	ENST00000298910	7.9759e-02	0
12:40742213	ENST00000298910	2.5657e-01	1
12:40742214	ENST00000298910	2.1324e-01	0
12:40742216	ENST00000298910	2.6213e-01	0
12:40742217	ENST00000298910	1.6009e-01	0
12:40742219	ENST00000298910	1.0988e-01	0
12:40742220	ENST00000298910	1.1869e-01	0
12:40742221	ENST00000298910	4.8927e-02	0
12:40742222	ENST00000298910	1.8330e-01	0
12:40742223	ENST00000298910	1.0355e-01	0
12:40742224	ENST00000298910	5.5762e-02	0
12:40742225	ENST00000298910	2.8550e-01	0
12:40742226	ENST00000298910	2.8550e-01	0
12:40742228	ENST00000298910	2.1324e-01	0
12:40742229	ENST00000298910	3.6332e-01	0
12:40742231	ENST00000298910	1.3427e-01	0
12:40742232	ENST00000298910	2.9307e-01	0
12:40742233	ENST00000298910	3.7023e-02	0
12:40742234	ENST00000298910	2.3818e-01	0
12:40742235	ENST00000298910	2.9384e-01	0
12:40742237	ENST00000298910	2.9654e-01	0
12:40742238	ENST00000298910	2.1324e-01	0
12:40742240	ENST00000298910	3.1294e-01	0
12:40742241	ENST00000298910	7.8558e-02	0
12:40742242	ENST00000298910	1.2087e-01	0
12:40742243	ENST00000298910	2.9384e-01	0
12:40742244	ENST00000298910	2.5108e-01	0
12:40742246	ENST00000298910	2.8550e-01	1
12:40742247	ENST00000298910	3.1294e-01	1
12:40742248	ENST00000298910	2.1324e-01	0
12:40742249	ENST00000298910	3.6332e-01	0
12:40742250	ENST00000298910	1.6009e-01	0
12:40742252	ENST00000298910	1.5904e-01	0
12:40742253	ENST00000298910	1.1040e-01	0
12:40742254	ENST00000298910	1.2514e-01	0
12:40742255	ENST00000298910	8.4693e-02	0
12:40742256	ENST00000298910	1.1869e-01	0
12:40742257	ENST00000298910	5.5762e-02	0
12:40742258	ENST00000298910	5.5762e-02	0
12:40742259	ENST00000298910	8.2804e-02	0
12:40742260	ENST00000298910	6.3471e-02	1
12:40742261	ENST00000298910	2.1108e-01	0
12:40742262	ENST00000298910	2.1108e-01	0
12:40742263	ENST00000298910	2.7073e-02	0
12:40742264	ENST00000298910	1.0988e-01	0
12:40742265	ENST00000298910	1.1869e-01	0
12:40742266	ENST00000298910	5.5023e-02	0
12:40742267	ENST00000298910	1.0639e-01	0
12:40742268	ENST00000298910	1.6061e-01	0
12:40742269	ENST00000298910	1.0276e-01	0
12:40742270	ENST00000298910	1.6704e-01	0
12:40742271	ENST00000298910	2.9307e-01	0
12:40742272	ENST00000298910	2.7864e-02	0
12:40742273	ENST00000298910	5.8029e-02	0
12:40742274	ENST00000298910	1.1587e-01	0
12:40742275	ENST00000298910	8.9156e-02	0
12:40742276	ENST00000298910	8.4693e-02	0
12:40742277	ENST00000298910	1.1869e-01	0
12:40742278	ENST00000298910	4.8927e-02	0
12:40742279	ENST00000298910	1.8330e-01	0
12:40742280	ENST00000298910	1.0355e-01	0
12:40742281	ENST00000298910	5.8029e-02	0
12:40742282	ENST00000298910	1.1869e-01	0
12:40742283	ENST00000298910	2.1108e-01	1
12:40742284	ENST00000298910	8.0488e-02	0
12:40742285	ENST00000298910	2.5657e-01	0
12:40742286	ENST00000298910	2.5108e-01	0
12:40742288	ENST00000298910	8.9156e-02	0
12:40742289	ENST00000298910	1.3427e-01	0
12:40742290	ENST00000298910	4.8927e-02	0
12:40742291	ENST00000298910	1.8330e-01	0
12:40742292	ENST00000298910	1.0355e-01	0
12:40742293	ENST00000298910	5.8029e-02	0
12:40742294	ENST00000298910	9.7615e-02	0
12:40742295	ENST00000298910	2.5108e-01	0
12:40742296	ENST00000298910	1.2087e-01	0
12:40742297	ENST00000298910	2.9384e-01	0
12:40742298	ENST00000298910	2.5108e-01	0
12:40742300	ENST00000298910	1.6733e-01	0
12:40742301	ENST00000298910	2.6213e-01	0
12:40742303	ENST00000298910	1.0355e-01	0
12:40742304	ENST00000298910	2.3649e-01	0
12:40742306	ENST00000298910	2.3818e-01	0
12:40742307	ENST00000298910	2.9384e-01	0
12:40742309	ENST00000298910	7.8558e-02	0
12:40742310	ENST00000298910	1.6061e-01	0
12:40742311	ENST00000298910	8.7997e-02	0
12:40745341	ENST00000298910	3.6332e-01	0
12:40745342	ENST00000298910	1.4327e-01	1
12:40745344	ENST00000298910	1.2762e-01	0
12:40745345	ENST00000298910	1.1869e-01	0
12:40745346	ENST00000298910	5.7686e-02	0
12:40745347	ENST00000298910	2.0530e-01	0
12:40745348	ENST00000298910	1.4327e-01	0
12:40745349	ENST00000298910	1.0639e-01	0
12:40745350	ENST00000298910	3.1294e-01	0
12:40745351	ENST00000298910	2.1108e-01	1
12:40745352	ENST00000298910	3.6659e-02	0
12:40745353	ENST00000298910	5.8029e-02	0
12:40745354	ENST00000298910	1.1587e-01	0
12:40745355	ENST00000298910	8.9156e-02	0
12:40745356	ENST00000298910	1.0355e-01	0
12:40745357	ENST00000298910	2.1108e-01	1
12:40745358	ENST00000298910	5.5762e-02	0
12:40745359	ENST00000298910	1.0355e-01	0
12:40745360	ENST00000298910	1.1615e-01	0
12:40745362	ENST00000298910	2.4224e-01	0
12:40745363	ENST00000298910	2.4224e-01	0
12:40745365	ENST00000298910	1.5904e-01	0
12:40745366	ENST00000298910	1.0355e-01	1
12:40745367	ENST00000298910	5.5762e-02	0
12:40745368	ENST00000298910	5.5762e-02	0
12:40745369	ENST00000298910	8.2804e-02	0
12:40745370	ENST00000298910	4.3299e-02	0
12:40745371	ENST00000298910	2.6213e-01	0
12:40745372	ENST00000298910	1.4327e-01	0
12:40745374	ENST00000298910	1.6061e-01	0
12:40745375	ENST00000298910	2.9307e-01	0
12:40745376	ENST00000298910	2.1021e-02	0
12:40745377	ENST00000298910	1.2514e-01	0
12:40745378	ENST00000298910	1.6061e-01	0
12:40745380	ENST00000298910	1.4327e-01	0
12:40745381	ENST00000298910	3.0708e+00	1
12:40745383	ENST00000298910	6.2581e-02	1
12:40745384	ENST00000298910	2.3649e-01	1
12:40745385	ENST00000298910	5.8443e-02	0
12:40745386	ENST00000298910	3.0708e+00	1
12:40745387	ENST00000298910	2.7196e+00	1
12:40745389	ENST00000298910	3.1294e-01	0
12:40745390	ENST00000298910	2.1108e-01	0
12:40745391	ENST00000298910	3.6659e-02	0
12:40745392	ENST00000298910	5.8029e-02	1
12:40745393	ENST00000298910	8.2804e-02	0
12:40745394	ENST00000298910	6.1243e-02	0
12:40745395	ENST00000298910	5.5762e-02	0
12:40745396	ENST00000298910	8.2804e-02	0
12:40745397	ENST00000298910	4.3525e-02	0
12:40745398	ENST00000298910	3.6332e-01	0
12:40745399	ENST00000298910	2.5108e-01	0
12:40745401	ENST00000298910	1.0988e-01	0
12:40745402	ENST00000298910	1.1869e-01	0
12:40745403	ENST00000298910	5.8029e-02	0
12:40745404	ENST00000298910	1.1869e-01	0
12:40745405	ENST00000298910	1.6009e-01	0
12:40745406	ENST00000298910	2.3295e-01	0
12:40745407	ENST00000298910	3.0708e+00	1
12:40745408	ENST00000298910	1.6733e-01	0
12:40745410	ENST00000298910	2.1108e-01	1
12:40745411	ENST00000298910	2.1108e-01	2
12:40745412	ENST00000298910	3.9287e-02	0
12:40745413	ENST00000298910	2.9307e-01	0
12:40745414	ENST00000298910	1.6009e-01	0
12:40745416	ENST00000298910	1.5904e-01	0
12:40745417	ENST00000298910	1.0355e-01	0
12:40745418	ENST00000298910	5.5762e-02	0
12:40745419	ENST00000298910	3.1294e-01	0
12:40745420	ENST00000298910	2.3818e-01	2
12:40745421	ENST00000298910	3.3400e-02	0
12:40745422	ENST00000298910	3.1294e-01	3
12:40745423	ENST00000298910	3.1294e-01	0
12:40745424	ENST00000298910	2.1324e-01	0
12:40745425	ENST00000298910	3.6332e-01	0
12:40745426	ENST00000298910	1.6009e-01	0
12:40745428	ENST00000298910	2.3818e-01	0
12:40745429	ENST00000298910	2.4224e-01	0
12:40745431	ENST00000298910	1.6733e-01	1
12:40745432	ENST00000298910	2.9307e-01	0
12:40745434	ENST00000298910	2.9307e-01	0
12:40745435	ENST00000298910	3.1294e-01	1
12:40745436	ENST00000298910	8.0488e-02	0
12:40745437	ENST00000298910	2.0530e-01	0
12:40745438	ENST00000298910	1.6704e-01	0
12:40745439	ENST00000298910	1.0639e-01	0
12:40745440	ENST00000298910	1.3427e-01	0
12:40745441	ENST00000298910	1.6009e-01	0
12:40745442	ENST00000298910	1.0639e-01	0
12:40745443	ENST00000298910	1.6061e-01	0
12:40745444	ENST00000298910	2.4224e-01	1
12:40745445	ENST00000298910	1.0028e-01	0
12:40745446	ENST00000298910	1.2815e-01	0
12:40745447	ENST00000298910	2.5108e-01	0
12:40745448	ENST00000298910	1.0302e-01	0
12:40745449	ENST00000298910	1.0355e-01	0
12:40745450	ENST00000298910	2.1108e-01	0
12:40745451	ENST00000298910	8.7104e-02	0
12:40745452	ENST00000298910	2.3818e-01	1
12:40745453	ENST00000298910	2.3818e-01	0
12:40745455	ENST00000298910	1.2762e-01	0
12:40745456	ENST00000298910	2.4224e-01	1
12:40745457	ENST00000298910	1.0028e-01	0
12:40745458	ENST00000298910	3.1294e-01	0
12:40745459	ENST00000298910	2.1108e-01	0
12:40745460	ENST00000298910	3.6659e-02	0
12:40745461	ENST00000298910	1.3427e-01	0
12:40745462	ENST00000298910	7.8558e-02	0
12:40745463	ENST00000298910	1.2087e-01	1
12:40745464	ENST00000298910	8.6230e-02	0
12:40745465	ENST00000298910	1.6061e-01	0
12:40745467	ENST00000298910	2.9654e-01	0
12:40745468	ENST00000298910	2.9384e-01	0
12:40745470	ENST00000298910	1.6061e-01	0
12:40745471	ENST00000298910	2.9307e-01	0
12:40745472	ENST00000298910	3.7023e-02	0
12:40745473	ENST00000298910	2.1324e-01	0
12:40745474	ENST00000298910	2.9654e-01	0
12:40745476	ENST00000298910	2.3818e-01	1
12:40745477	ENST00000298910	1.6704e-01	0
12:40745478	ENST00000298910	1.0639e-01	0
12:40745479	ENST00000298910	1.6704e-01	0
12:40745480	ENST00000298910	3.6332e-01	0
12:40745482	ENST00000298910	2.2177e+00	2
12:40745483	ENST00000298910	1.4327e-01	0
12:40745484	ENST00000298910	1.0639e-01	1
12:40745485	ENST00000298910	1.0485e-01	0
12:40745486	ENST00000298910	2.3649e-01	0
12:40745487	ENST00000298910	4.7816e-02	0
12:40745488	ENST00000298910	2.1685e-01	0
12:40745489	ENST00000298910	2.5657e-01	0
12:40745491	ENST00000298910	1.0639e-01	0
12:40745492	ENST00000298910	1.6061e-01	0
12:40745493	ENST00000298910	8.6230e-02	0
12:40745494	ENST00000298910	2.4224e-01	0
12:40745495	ENST00000298910	1.1040e-01	0
12:40745497	ENST00000298910	1.1040e-01	1
12:40745498	ENST00000298910	1.1615e-01	0
12:40745500	ENST00000298910	2.1108e-01	0
12:40745501	ENST00000298910	1.1869e-01	0
12:40745502	ENST00000298910	4.3103e-02	0
12:40745503	ENST00000298910	2.3649e-01	0
12:40745504	ENST00000298910	1.2762e-01	0
12:40745506	ENST00000298910	2.0530e-01	0
12:40745507	ENST00000298910	1.4327e-01	1
12:40745508	ENST00000298910	1.0276e-01	0
12:40745509	ENST00000298910	4.8927e-02	0
12:40745510	ENST00000298910	8.2804e-02	0
12:40745511	ENST00000298910	6.3471e-02	0
12:40745512	ENST00000298910	1.1869e-01	1
12:40745513	ENST00000298910	2.1108e-01	0
12:40745514	ENST00000298910	6.1243e-02	0
12:40745515	ENST00000298910	1.6733e-01	0
12:40745516	ENST00000298910	2.6213e-01	0
12:40745518	ENST00000298910	1.5904e-01	0
12:40745519	ENST00000298910	1.0355e-01	0
12:40745520	ENST00000298910	4.8927e-02	0
12:40745521	ENST00000298910	2.1685e-01	1
12:40745522	ENST00000298910	2.5657e-01	1
12:40745524	ENST00000298910	2.8550e-01	1
12:40745525	ENST00000298910	1.6733e-01	1
12:40745527	ENST00000298910	1.6704e-01	0
12:40745528	ENST00000298910	2.6213e-01	1
12:40745530	ENST00000298910	1.0355e-01	0
12:40745531	ENST00000298910	2.3649e-01	0
12:40745533	ENST00000298910	1.5904e-01	0
12:40745534	ENST00000298910	1.1040e-01	1
12:40745535	ENST00000298910	8.7997e-02	0
12:40748101	ENST00000298910	2.0451e-01	0
12:40748102	ENST00000298910	1.0355e-01	1
12:40748103	ENST00000298910	4.8927e-02	0
12:40748104	ENST00000298910	2.6213e-01	0
12:40748105	ENST00000298910	1.6009e-01	0
12:40748107	ENST00000298910	2.3818e-01	0
12:40748108	ENST00000298910	2.4224e-01	0
12:40748110	ENST00000298910	2.0530e-01	0
12:40748111	ENST00000298910	1.8753e-01	0
12:40748112	ENST00000298910	6.1243e-02	0
12:40748113	ENST00000298910	1.4701e-01	0
12:40748114	ENST00000298910	2.6213e-01	0
12:40748115	ENST00000298910	4.3525e-02	0
12:40748116	ENST00000298910	1.0371e-01	0
12:40748117	ENST00000298910	2.3649e-01	0
12:40748118	ENST00000298910	4.3103e-02	0
12:40748119	ENST00000298910	2.1108e-01	1
12:40748120	ENST00000298910	2.8550e-01	0
12:40748121	ENST00000298910	2.2426e-01	1
12:40748122	ENST00000298910	5.5762e-02	0
12:40748123	ENST00000298910	1.1587e-01	0
12:40748124	ENST00000298910	1.0639e-01	0
12:40748125	ENST00000298910	1.6704e-01	0
12:40748126	ENST00000298910	2.3818e-01	0
12:40748127	ENST00000298910	4.6156e-02	0
12:40748128	ENST00000298910	4.8927e-02	0
12:40748129	ENST00000298910	8.2804e-02	0
12:40748130	ENST00000298910	4.3299e-02	0
12:40748131	ENST00000298910	2.4224e-01	0
12:40748132	ENST00000298910	2.9384e-01	0
12:40748134	ENST00000298910	4.8927e-02	0
12:40748135	ENST00000298910	1.1587e-01	0
12:40748136	ENST00000298910	7.8558e-02	0
12:40748137	ENST00000298910	3.6332e-01	0
12:40748138	ENST00000298910	1.6704e-01	0
12:40748140	ENST00000298910	2.3818e-01	2
12:40748141	ENST00000298910	3.1294e-01	0
12:40748142	ENST00000298910	8.0488e-02	0
12:40748143	ENST00000298910	2.3649e-01	0
12:40748144	ENST00000298910	1.2762e-01	0
12:40748146	ENST00000298910	2.5657e-01	0
12:40748147	ENST00000298910	2.5108e-01	0
12:40748149	ENST00000298910	2.9307e-01	0
12:40748150	ENST00000298910	1.6009e-01	0
12:40748152	ENST00000298910	1.5904e-01	0
12:40748153	ENST00000298910	1.0355e-01	0
12:40748154	ENST00000298910	5.8029e-02	0
12:40748155	ENST00000298910	9.7323e-02	0
12:40748156	ENST00000298910	1.2762e-01	0
12:40748157	ENST00000298910	8.7997e-02	0
12:40748158	ENST00000298910	2.0451e-01	0
12:40748159	ENST00000298910	1.0355e-01	0
12:40748160	ENST00000298910	5.8029e-02	0
12:40748161	ENST00000298910	1.2762e-01	0
12:40748162	ENST00000298910	2.4224e-01	0
12:40748163	ENST00000298910	8.6230e-02	0
12:40748164	ENST00000298910	1.6061e-01	0
12:40748165	ENST00000298910	7.8558e-02	0
12:40748166	ENST00000298910	1.0302e-01	0
12:40748167	ENST00000298910	1.8753e-01	0
12:40748168	ENST00000298910	2.1108e-01	0
12:40748169	ENST00000298910	3.9287e-02	0
12:40748170	ENST00000298910	2.9307e-01	1
12:40748171	ENST00000298910	1.6704e-01	0
12:40748173	ENST00000298910	1.4327e-01	1
12:40748174	ENST00000298910	2.3649e-01	0
12:40748176	ENST00000298910	2.1324e-01	0
12:40748177	ENST00000298910	2.9654e-01	0
12:40748179	ENST00000298910	1.4327e-01	0
12:40748180	ENST00000298910	2.9307e-01	0
12:40748182	ENST00000298910	1.0639e-01	0
12:40748183	ENST00000298910	1.6061e-01	1
12:40748184	ENST00000298910	1.0276e-01	0
12:40748185	ENST00000298910	1.4327e-01	0
12:40748186	ENST00000298910	2.3649e-01	1
12:40748188	ENST00000298910	2.1324e-01	0
12:40748189	ENST00000298910	3.6332e-01	0
12:40748191	ENST00000298910	1.6733e-01	0
12:40748192	ENST00000298910	2.6213e-01	0
12:40748194	ENST00000298910	2.3649e-01	0
12:40748195	ENST00000298910	1.1040e-01	0
12:40748197	ENST00000298910	8.7997e-02	1
12:40748198	ENST00000298910	1.6061e-01	0
12:40748200	ENST00000298910	3.6332e-01	0
12:40748201	ENST00000298910	1.4327e-01	0
12:40748203	ENST00000298910	3.1294e-01	0
12:40748204	ENST00000298910	1.8753e-01	0
12:40748205	ENST00000298910	4.2890e-02	1
12:40748206	ENST00000298910	1.3427e-01	0
12:40748207	ENST00000298910	2.1108e-01	1
12:40748208	ENST00000298910	6.1243e-02	0
12:40748209	ENST00000298910	1.6733e-01	0
12:40748210	ENST00000298910	3.6332e-01	0
12:40748212	ENST00000298910	2.1145e+00	1
12:40748213	ENST00000298910	1.0355e-01	0
12:40748214	ENST00000298910	4.8927e-02	0
12:40748215	ENST00000298910	2.3649e-01	0
12:40748216	ENST00000298910	1.8753e-01	0
12:40748217	ENST00000298910	8.7104e-02	0
12:40748218	ENST00000298910	2.1324e-01	0
12:40748219	ENST00000298910	2.9654e-01	0
12:40748221	ENST00000298910	8.4693e-02	0
12:40748222	ENST00000298910	1.1869e-01	0
12:40748223	ENST00000298910	5.8029e-02	0
12:40748224	ENST00000298910	9.7323e-02	0
12:40748225	ENST00000298910	1.2762e-01	1
12:40748226	ENST00000298910	1.2514e-01	0
12:40748227	ENST00000298910	6.2581e-02	0
12:40748228	ENST00000298910	2.3649e-01	1
12:40748229	ENST00000298910	5.8443e-02	0
12:40748230	ENST00000298910	2.9307e-01	0
12:40748231	ENST00000298910	3.1294e-01	1
12:40748232	ENST00000298910	6.1243e-02	0
12:40748233	ENST00000298910	1.6733e-01	0
12:40748234	ENST00000298910	3.6332e-01	0
12:40748236	ENST00000298910	8.7997e-02	0
12:40748237	ENST00000298910	1.4701e-01	0
12:40748239	ENST00000298910	1.8330e-01	0
12:40748240	ENST00000298910	1.0355e-01	1
12:40748241	ENST00000298910	5.8029e-02	1
12:40748242	ENST00000298910	9.7323e-02	0
12:40748243	ENST00000298910	1.2762e-01	0
12:40748244	ENST00000298910	1.2514e-01	0
12:40748245	ENST00000298910	1.8753e-01	0
12:40748246	ENST00000298910	3.1294e-01	1
12:40748247	ENST00000298910	2.0530e-01	0
12:40748248	ENST00000298910	1.4327e-01	0
12:40748249	ENST00000298910	2.6213e-01	0
12:40748251	ENST00000298910	2.0530e-01	0
12:40748252	ENST00000298910	1.8753e-01	1
12:40748253	ENST00000298910	5.5762e-02	0
12:40748254	ENST00000298910	1.0355e-01	0
12:40748255	ENST00000298910	2.3649e-01	0
12:40748257	ENST00000298910	2.9307e-01	0
12:40748258	ENST00000298910	1.4327e-01	1
12:40748260	ENST00000298910	1.6704e-01	0
12:40748261	ENST00000298910	2.6213e-01	0
12:40748263	ENST00000298910	1.3427e-01	0
12:40748264	ENST00000298910	2.9307e-01	0
12:40748265	ENST00000298910	2.7864e-02	0
12:40748266	ENST00000298910	5.8029e-02	0
12:40748267	ENST00000298910	1.1587e-01	0
12:40748268	ENST00000298910	1.0639e-01	0
12:40748269	ENST00000298910	1.6733e-01	0
12:40748270	ENST00000298910	2.8550e-01	0
12:40748272	ENST00000298910	1.3427e-01	0
12:40748273	ENST00000298910	2.3818e-01	0
12:40748274	ENST00000298910	3.3400e-02	0
12:40748275	ENST00000298910	1.3427e-01	0
12:40748276	ENST00000298910	2.1108e-01	1
12:40748277	ENST00000298910	5.5762e-02	0
12:40748278	ENST00000298910	1.0355e-01	0
12:40748279	ENST00000298910	2.5657e-01	0
12:40748281	ENST00000298910	1.2762e-01	0
